step,a2<b2;ab<0,a2<b2;ab>0,a2>b2;ab<0,a2>b2;ab>0
1355,5,0,0,5
1356,5,0,0,5
1357,0,5,5,0
1358,0,5,5,0
1359,0,5,5,0
1360,0,5,5,0
1361,2,3,3,2
1362,5,0,0,5
1363,5,0,0,5
1364,5,0,0,5
1365,5,0,0,5
1366,0,5,5,0
1367,0,5,5,0
1368,0,5,5,0
1369,0,5,5,0
1370,2,3,4,1
1371,5,0,0,5
1372,5,0,0,5
1373,5,0,0,5
1374,5,0,0,5
1375,0,5,5,0
1376,0,5,5,0
1377,0,5,5,0
1378,0,5,5,0
1379,1,4,3,2
1380,5,0,0,5
1381,5,0,0,5
1382,5,0,0,5
1383,5,0,0,5
1384,0,5,5,0
1385,0,5,5,0
1386,0,5,5,0
1387,0,5,5,0
1388,2,3,3,2
1389,5,0,0,5
1390,5,0,0,5
1391,5,0,0,5
1392,5,0,0,5
1393,0,5,5,0
1394,0,5,5,0
1395,0,5,5,0
1396,0,5,5,0
1397,2,3,3,2
1398,5,0,0,5
1399,5,0,0,5
1400,5,0,0,5
1401,5,0,0,5
1402,0,5,5,0
1403,0,5,5,0
1404,0,5,5,0
1405,0,5,5,0
1406,2,3,4,1
1407,5,0,0,5
1408,5,0,0,5
1409,5,0,0,5
1410,5,0,0,5
1411,0,5,5,0
1412,0,5,5,0
1413,0,5,5,0
1414,0,5,5,0
1415,1,4,3,2
1416,5,0,0,5
1417,5,0,0,5
1418,5,0,0,5
1419,5,0,0,5
1420,0,5,5,0
1421,0,5,5,0
1422,0,5,5,0
1423,0,5,5,0
1424,2,3,4,1
1425,5,0,0,5
1426,5,0,0,5
1427,5,0,0,5
1428,5,0,0,5
1429,0,5,5,0
1430,0,5,5,0
1431,0,5,5,0
1432,0,5,5,0
1433,2,3,3,2
1434,5,0,0,5
1435,5,0,0,5
1436,5,0,0,5
1437,5,0,0,5
1438,0,5,5,0
1439,0,5,5,0
1440,0,5,5,0
1441,0,5,5,0
1442,2,3,4,1
1443,5,0,0,5
1444,5,0,0,5
1445,5,0,0,5
1446,5,0,0,5
1447,0,5,5,0
1448,0,5,5,0
1449,0,5,5,0
1450,0,5,5,0
1451,1,4,3,2
1452,5,0,0,5
1453,5,0,0,5
1454,5,0,0,5
1455,5,0,0,5
1456,0,5,5,0
1457,0,5,5,0
1458,0,5,5,0
1459,0,5,5,0
1460,2,3,4,1
1461,5,0,0,5
1462,5,0,0,5
1463,5,0,0,5
1464,5,0,0,5
1465,0,5,5,0
1466,0,5,5,0
1467,0,5,5,0
1468,0,5,5,0
1469,2,3,3,2
1470,5,0,0,5
1471,5,0,0,5
1472,5,0,0,5
1473,5,0,0,5
1474,0,5,5,0
1475,0,5,5,0
1476,0,5,5,0
1477,0,5,5,0
1478,2,3,3,2
1479,5,0,0,5
1480,5,0,0,5
1481,5,0,0,5
1482,5,0,0,5
1483,0,5,5,0
1484,0,5,5,0
1485,0,5,5,0
1486,0,5,5,0
1487,2,3,3,2
1488,5,0,0,5
1489,5,0,0,5
1490,5,0,0,5
1491,5,0,0,5
1492,0,5,5,0
1493,0,5,5,0
1494,0,5,5,0
1495,0,5,5,0
1496,2,3,3,2
1497,5,0,0,5
1498,5,0,0,5
1499,5,0,0,5
1500,5,0,0,5
1501,0,5,5,0
1502,0,5,5,0
1503,0,5,5,0
1504,0,5,5,0
1505,2,3,3,2
1506,5,0,0,5
1507,5,0,0,5
1508,5,0,0,5
1509,5,0,0,5
1510,0,5,5,0
1511,0,5,5,0
1512,0,5,5,0
1513,0,5,5,0
1514,2,3,3,2
1515,5,0,0,5
1516,5,0,0,5
1517,5,0,0,5
1518,5,0,0,5
1519,0,5,5,0
1520,0,5,5,0
1521,0,5,5,0
1522,0,5,5,0
1523,2,3,3,2
1524,5,0,0,5
1525,5,0,0,5
1526,5,0,0,5
1527,5,0,0,5
1528,0,5,5,0
1529,0,5,5,0
1530,0,5,5,0
1531,0,5,5,0
1532,2,3,3,2
1533,5,0,0,5
1534,5,0,0,5
1535,5,0,0,5
1536,5,0,0,5
1537,0,5,5,0
1538,0,5,5,0
1539,0,5,5,0
1540,0,5,5,0
1541,1,4,3,2
1542,5,0,0,5
1543,5,0,0,5
1544,5,0,0,5
1545,5,0,0,5
1546,0,5,5,0
1547,0,5,5,0
1548,0,5,5,0
1549,0,5,5,0
1550,2,3,4,1
1551,5,0,0,5
1552,5,0,0,5
1553,5,0,0,5
1554,5,0,0,5
1555,0,5,5,0
1556,0,5,5,0
1557,0,5,5,0
1558,0,5,5,0
1559,1,4,3,2
1560,5,0,0,5
1561,5,0,0,5
1562,5,0,0,5
1563,5,0,0,5
1564,0,5,5,0
1565,0,5,5,0
1566,0,5,5,0
1567,0,5,5,0
1568,2,3,4,1
1569,5,0,0,5
1570,5,0,0,5
1571,5,0,0,5
1572,5,0,0,5
1573,0,5,5,0
1574,0,5,5,0
1575,0,5,5,0
1576,0,5,5,0
1577,1,4,3,2
1578,5,0,0,5
1579,5,0,0,5
1580,5,0,0,5
1581,5,0,0,5
1582,0,5,5,0
1583,0,5,5,0
1584,0,5,5,0
1585,0,5,5,0
1586,2,3,4,1
1587,5,0,0,5
1588,5,0,0,5
1589,5,0,0,5
1590,5,0,0,5
1591,0,5,5,0
1592,0,5,5,0
1593,0,5,5,0
1594,0,5,5,0
1595,1,4,3,2
1596,5,0,0,5
1597,5,0,0,5
1598,5,0,0,5
1599,5,0,0,5
1600,0,5,5,0
1601,0,5,5,0
1602,0,5,5,0
1603,0,5,5,0
1604,2,3,4,1
1605,5,0,0,5
1606,5,0,0,5
1607,5,0,0,5
1608,5,0,0,5
1609,0,5,5,0
1610,0,5,5,0
1611,0,5,5,0
1612,0,5,5,0
1613,1,4,3,2
1614,5,0,0,5
1615,5,0,0,5
1616,5,0,0,5
1617,5,0,0,5
1618,0,5,5,0
1619,0,5,5,0
1620,0,5,5,0
1621,0,5,5,0
1622,2,3,3,2
1623,5,0,0,5
1624,5,0,0,5
1625,5,0,0,5
1626,5,0,0,5
1627,0,5,5,0
1628,0,5,5,0
1629,0,5,5,0
1630,0,5,5,0
1631,1,4,3,2
1632,5,0,0,5
1633,5,0,0,5
1634,5,0,0,5
1635,5,0,0,5
1636,0,5,5,0
1637,0,5,5,0
1638,0,5,5,0
1639,0,5,5,0
1640,2,3,4,1
1641,5,0,0,5
1642,5,0,0,5
1643,5,0,0,5
1644,5,0,0,5
1645,0,5,5,0
1646,0,5,5,0
1647,0,5,5,0
1648,0,5,5,0
1649,1,4,3,2
1650,5,0,0,5
1651,5,0,0,5
1652,5,0,0,5
1653,5,0,0,5
1654,0,5,5,0
1655,0,5,5,0
1656,0,5,5,0
1657,0,5,5,0
1658,2,3,3,2
1659,5,0,0,5
1660,5,0,0,5
1661,5,0,0,5
1662,5,0,0,5
1663,0,5,5,0
1664,0,5,5,0
1665,0,5,5,0
1666,0,5,5,0
1667,2,3,3,2
1668,5,0,0,5
1669,5,0,0,5
1670,5,0,0,5
1671,5,0,0,5
1672,0,5,5,0
1673,0,5,5,0
1674,0,5,5,0
1675,0,5,5,0
1676,2,3,4,1
1677,5,0,0,5
1678,5,0,0,5
1679,5,0,0,5
1680,5,0,0,5
1681,0,5,5,0
1682,0,5,5,0
1683,0,5,5,0
1684,0,5,5,0
1685,2,3,3,2
1686,5,0,0,5
1687,5,0,0,5
1688,5,0,0,5
1689,5,0,0,5
1690,0,5,5,0
1691,0,5,5,0
1692,0,5,5,0
1693,0,5,5,0
1694,2,3,3,2
1695,5,0,0,5
1696,5,0,0,5
1697,5,0,0,5
1698,5,0,0,5
1699,0,5,5,0
1700,0,5,5,0
1701,0,5,5,0
1702,0,5,5,0
1703,2,3,3,2
1704,5,0,0,5
1705,5,0,0,5
1706,5,0,0,5
1707,5,0,0,5
1708,0,5,5,0
1709,0,5,5,0
1710,0,5,5,0
1711,0,5,5,0
1712,2,3,3,2
1713,5,0,0,5
1714,5,0,0,5
1715,5,0,0,5
1716,5,0,0,5
1717,0,5,5,0
1718,0,5,5,0
1719,0,5,5,0
1720,0,5,5,0
1721,2,3,4,1
1722,5,0,0,5
1723,5,0,0,5
1724,5,0,0,5
1725,5,0,0,5
1726,0,5,5,0
1727,0,5,5,0
1728,0,5,5,0
1729,0,5,5,0
1730,2,3,3,2
1731,5,0,0,5
1732,5,0,0,5
1733,5,0,0,5
1734,5,0,0,5
1735,0,5,5,0
1736,0,5,5,0
1737,0,5,5,0
1738,0,5,5,0
1739,2,3,3,2
1740,5,0,0,5
1741,5,0,0,5
1742,5,0,0,5
1743,5,0,0,5
1744,0,5,5,0
1745,0,5,5,0
1746,0,5,5,0
1747,0,5,5,0
1748,1,4,3,2
1749,5,0,0,5
1750,5,0,0,5
1751,5,0,0,5
1752,5,0,0,5
1753,0,5,5,0
1754,0,5,5,0
1755,0,5,5,0
1756,0,5,5,0
1757,2,3,4,1
1758,5,0,0,5
1759,5,0,0,5
1760,5,0,0,5
1761,5,0,0,5
1762,0,5,5,0
1763,0,5,5,0
1764,0,5,5,0
1765,0,5,5,0
1766,1,4,3,2
1767,5,0,0,5
1768,5,0,0,5
1769,5,0,0,5
1770,5,0,0,5
1771,0,5,5,0
1772,0,5,5,0
1773,0,5,5,0
1774,0,5,5,0
1775,2,3,4,1
1776,5,0,0,5
1777,5,0,0,5
1778,5,0,0,5
1779,5,0,0,5
1780,0,5,5,0
1781,0,5,5,0
1782,0,5,5,0
1783,0,5,5,0
1784,1,4,3,2
1785,5,0,0,5
1786,5,0,0,5
1787,5,0,0,5
1788,5,0,0,5
1789,0,5,5,0
1790,0,5,5,0
1791,0,5,5,0
1792,0,5,5,0
1793,2,3,4,1
1794,5,0,0,5
1795,5,0,0,5
1796,5,0,0,5
1797,5,0,0,5
1798,0,5,5,0
1799,0,5,5,0
1800,0,5,5,0
1801,0,5,5,0
1802,1,4,3,2
1803,5,0,0,5
1804,5,0,0,5
1805,5,0,0,5
1806,5,0,0,5
1807,0,5,5,0
1808,0,5,5,0
1809,0,5,5,0
1810,0,5,5,0
1811,2,3,4,1
1812,5,0,0,5
1813,5,0,0,5
1814,5,0,0,5
1815,5,0,0,5
1816,0,5,5,0
1817,0,5,5,0
1818,0,5,5,0
1819,0,5,5,0
1820,1,4,3,2
1821,5,0,0,5
1822,5,0,0,5
1823,5,0,0,5
1824,5,0,0,5
1825,0,5,5,0
1826,0,5,5,0
1827,0,5,5,0
1828,0,5,5,0
1829,2,3,4,1
1830,5,0,0,5
1831,5,0,0,5
1832,5,0,0,5
1833,5,0,0,5
1834,0,5,5,0
1835,0,5,5,0
1836,0,5,5,0
1837,0,5,5,0
1838,1,4,3,2
1839,5,0,0,5
1840,5,0,0,5
1841,5,0,0,5
1842,5,0,0,5
1843,0,5,5,0
1844,0,5,5,0
1845,0,5,5,0
1846,0,5,5,0
1847,2,3,4,1
1848,5,0,0,5
1849,5,0,0,5
1850,5,0,0,5
1851,5,0,0,5
1852,0,5,5,0
1853,0,5,5,0
1854,0,5,5,0
1855,0,5,5,0
1856,1,4,3,2
1857,5,0,0,5
1858,5,0,0,5
1859,5,0,0,5
1860,5,0,0,5
1861,0,5,5,0
1862,0,5,5,0
1863,0,5,5,0
1864,0,5,5,0
1865,2,3,4,1
1866,5,0,0,5
1867,5,0,0,5
1868,5,0,0,5
1869,5,0,0,5
1870,0,5,5,0
1871,0,5,5,0
1872,0,5,5,0
1873,0,5,5,0
1874,1,4,3,2
1875,5,0,0,5
1876,5,0,0,5
1877,5,0,0,5
1878,5,0,0,5
1879,0,5,5,0
1880,0,5,5,0
1881,0,5,5,0
1882,0,5,5,0
1883,2,3,4,1
1884,5,0,0,5
1885,5,0,0,5
1886,5,0,0,5
1887,5,0,0,5
1888,0,5,5,0
1889,0,5,5,0
1890,0,5,5,0
1891,0,5,5,0
1892,1,4,3,2
1893,5,0,0,5
1894,5,0,0,5
1895,5,0,0,5
1896,5,0,0,5
1897,0,5,5,0
1898,0,5,5,0
1899,0,5,5,0
1900,0,5,5,0
1901,2,3,4,1
1902,5,0,0,5
1903,5,0,0,5
1904,5,0,0,5
1905,5,0,0,5
1906,0,5,5,0
1907,0,5,5,0
1908,0,5,5,0
1909,0,5,5,0
1910,1,4,3,2
1911,5,0,0,5
1912,5,0,0,5
1913,5,0,0,5
1914,5,0,0,5
1915,0,5,5,0
1916,0,5,5,0
1917,0,5,5,0
1918,0,5,5,0
1919,2,3,3,2
1920,5,0,0,5
1921,5,0,0,5
1922,5,0,0,5
1923,5,0,0,5
1924,0,5,5,0
1925,0,5,5,0
1926,0,5,5,0
1927,0,5,5,0
1928,1,4,3,2
1929,5,0,0,5
1930,5,0,0,5
1931,5,0,0,5
1932,5,0,0,5
1933,0,5,5,0
1934,0,5,5,0
1935,0,5,5,0
1936,0,5,5,0
1937,2,3,4,1
1938,5,0,0,5
1939,5,0,0,5
1940,5,0,0,5
1941,5,0,0,5
1942,0,5,5,0
1943,0,5,5,0
1944,0,5,5,0
1945,0,5,5,0
1946,2,3,3,2
1947,5,0,0,5
1948,5,0,0,5
1949,5,0,0,5
1950,5,0,0,5
1951,0,5,5,0
1952,0,5,5,0
1953,0,5,5,0
1954,0,5,5,0
1955,2,3,4,1
1956,5,0,0,5
1957,5,0,0,5
1958,5,0,0,5
1959,5,0,0,5
1960,0,5,5,0
1961,0,5,5,0
1962,0,5,5,0
1963,0,5,5,0
1964,1,4,3,2
1965,5,0,0,5
1966,5,0,0,5
1967,5,0,0,5
1968,5,0,0,5
1969,0,5,5,0
1970,0,5,5,0
1971,0,5,5,0
1972,0,5,5,0
1973,2,3,5,0
1974,5,0,0,5
1975,5,0,0,5
1976,5,0,0,5
1977,5,0,0,5
1978,0,5,5,0
1979,0,5,5,0
1980,0,5,5,0
1981,0,5,5,0
1982,1,4,3,2
1983,5,0,0,5
1984,5,0,0,5
1985,5,0,0,5
1986,5,0,0,5
1987,0,5,5,0
1988,0,5,5,0
1989,0,5,5,0
1990,0,5,5,0
1991,2,3,4,1
1992,5,0,0,5
1993,5,0,0,5
1994,5,0,0,5
1995,5,0,0,5
1996,0,5,5,0
1997,0,5,5,0
1998,0,5,5,0
1999,0,5,5,0
2000,1,4,3,2
2001,5,0,0,5
2002,5,0,0,5
2003,5,0,0,5
2004,5,0,0,5
2005,0,5,5,0
2006,0,5,5,0
2007,0,5,5,0
2008,0,5,5,0
2009,2,3,4,1
2010,5,0,0,5
2011,5,0,0,5
2012,5,0,0,5
2013,5,0,0,5
2014,0,5,5,0
2015,0,5,5,0
2016,0,5,5,0
2017,0,5,5,0
2018,1,4,3,2
2019,5,0,0,5
2020,5,0,0,5
2021,5,0,0,5
2022,5,0,0,5
2023,0,5,5,0
2024,0,5,5,0
2025,0,5,5,0
2026,0,5,5,0
2027,2,3,4,1
2028,5,0,0,5
2029,5,0,0,5
2030,5,0,0,5
2031,5,0,0,5
2032,0,5,5,0
2033,0,5,5,0
2034,0,5,5,0
2035,0,5,5,0
2036,1,4,3,2
2037,5,0,0,5
2038,5,0,0,5
2039,5,0,0,5
2040,5,0,0,5
2041,0,5,5,0
2042,0,5,5,0
2043,0,5,5,0
2044,0,5,5,0
2045,2,3,4,1
2046,5,0,0,5
2047,5,0,0,5
2048,5,0,0,5
2049,5,0,0,5
2050,0,5,5,0
2051,0,5,5,0
2052,0,5,5,0
2053,0,5,5,0
2054,1,4,3,2
2055,5,0,0,5
2056,5,0,0,5
2057,5,0,0,5
2058,5,0,0,5
2059,0,5,5,0
2060,0,5,5,0
2061,0,5,5,0
2062,0,5,5,0
2063,2,3,4,1
2064,5,0,0,5
2065,5,0,0,5
2066,5,0,0,5
2067,5,0,0,5
2068,0,5,5,0
2069,0,5,5,0
2070,0,5,5,0
2071,0,5,5,0
2072,1,4,3,2
2073,5,0,0,5
2074,5,0,0,5
2075,5,0,0,5
2076,5,0,0,5
2077,0,5,5,0
2078,0,5,5,0
2079,0,5,5,0
2080,0,5,5,0
2081,2,3,4,1
2082,5,0,0,5
2083,5,0,0,5
2084,5,0,0,5
2085,5,0,0,5
2086,0,5,5,0
2087,0,5,5,0
2088,0,5,5,0
2089,0,5,5,0
2090,1,4,3,2
2091,5,0,0,5
2092,5,0,0,5
2093,5,0,0,5
2094,5,0,0,5
2095,0,5,5,0
2096,0,5,5,0
2097,0,5,5,0
2098,0,5,5,0
2099,2,3,4,1
2100,5,0,0,5
2101,5,0,0,5
2102,5,0,0,5
2103,5,0,0,5
2104,0,5,5,0
2105,0,5,5,0
2106,0,5,5,0
2107,0,5,5,0
2108,1,4,3,2
2109,5,0,0,5
2110,5,0,0,5
2111,5,0,0,5
2112,5,0,0,5
2113,0,5,5,0
2114,0,5,5,0
2115,0,5,5,0
2116,0,5,5,0
2117,2,3,4,1
2118,5,0,0,5
2119,5,0,0,5
2120,5,0,0,5
2121,5,0,0,5
2122,0,5,5,0
2123,0,5,5,0
2124,0,5,5,0
2125,0,5,5,0
2126,1,4,3,2
2127,5,0,0,5
2128,5,0,0,5
2129,5,0,0,5
2130,5,0,0,5
2131,0,5,5,0
2132,0,5,5,0
2133,0,5,5,0
2134,0,5,5,0
2135,2,3,4,1
2136,5,0,0,5
2137,5,0,0,5
2138,5,0,0,5
2139,5,0,0,5
2140,0,5,5,0
2141,0,5,5,0
2142,0,5,5,0
2143,0,5,5,0
2144,1,4,4,1
2145,5,0,0,5
2146,5,0,0,5
2147,5,0,0,5
2148,5,0,0,5
2149,0,5,5,0
2150,0,5,5,0
2151,0,5,5,0
2152,0,5,5,0
2153,2,3,4,1
2154,5,0,0,5
2155,5,0,0,5
2156,5,0,0,5
2157,5,0,0,5
2158,0,5,5,0
2159,0,5,5,0
2160,0,5,5,0
2161,0,5,5,0
2162,1,4,3,2
2163,5,0,0,5
2164,5,0,0,5
2165,5,0,0,5
2166,5,0,0,5
2167,0,5,5,0
2168,0,5,5,0
2169,0,5,5,0
2170,0,5,5,0
2171,1,4,4,1
2172,5,0,0,5
2173,5,0,0,5
2174,5,0,0,5
2175,5,0,0,5
2176,0,5,5,0
2177,0,5,5,0
2178,0,5,5,0
2179,0,5,5,0
2180,1,4,4,1
2181,5,0,0,5
2182,5,0,0,5
2183,5,0,0,5
2184,5,0,0,5
2185,0,5,5,0
2186,0,5,5,0
2187,0,5,5,0
2188,0,5,5,0
2189,1,4,4,1
2190,5,0,0,5
2191,5,0,0,5
2192,5,0,0,5
2193,5,0,0,5
2194,0,5,5,0
2195,0,5,5,0
2196,0,5,5,0
2197,0,5,5,0
2198,1,4,4,1
2199,5,0,0,5
2200,5,0,0,5
2201,5,0,0,5
2202,5,0,0,5
2203,0,5,5,0
2204,0,5,5,0
2205,0,5,5,0
2206,0,5,5,0
2207,1,4,4,1
2208,5,0,0,5
2209,5,0,0,5
2210,5,0,0,5
2211,5,0,0,5
2212,0,5,5,0
2213,0,5,5,0
2214,0,5,5,0
2215,0,5,5,0
2216,1,4,4,1
2217,5,0,0,5
2218,5,0,0,5
2219,5,0,0,5
2220,5,0,0,5
2221,0,5,5,0
2222,0,5,5,0
2223,0,5,5,0
2224,0,5,5,0
2225,1,4,4,1
2226,5,0,0,5
2227,5,0,0,5
2228,5,0,0,5
2229,5,0,0,5
2230,0,5,5,0
2231,0,5,5,0
2232,0,5,5,0
2233,0,5,5,0
2234,1,4,4,1
2235,5,0,0,5
2236,5,0,0,5
2237,5,0,0,5
2238,5,0,0,5
2239,0,5,5,0
2240,0,5,5,0
2241,0,5,5,0
2242,0,5,5,0
2243,1,4,4,1
2244,5,0,0,5
2245,5,0,0,5
2246,5,0,0,5
2247,5,0,0,5
2248,0,5,5,0
2249,0,5,5,0
2250,0,5,5,0
2251,0,5,5,0
2252,1,4,4,1
2253,5,0,0,5
2254,5,0,0,5
2255,5,0,0,5
2256,5,0,0,5
2257,0,5,5,0
2258,0,5,5,0
2259,0,5,5,0
2260,0,5,5,0
2261,1,4,4,1
2262,5,0,0,5
2263,5,0,0,5
2264,5,0,0,5
2265,5,0,0,5
2266,0,5,5,0
2267,0,5,5,0
2268,0,5,5,0
2269,0,5,5,0
2270,1,4,4,1
2271,5,0,0,5
2272,5,0,0,5
2273,5,0,0,5
2274,5,0,0,5
2275,0,5,5,0
2276,0,5,5,0
2277,0,5,5,0
2278,0,5,5,0
2279,1,4,4,1
2280,5,0,0,5
2281,5,0,0,5
2282,5,0,0,5
2283,5,0,0,5
2284,0,5,5,0
2285,0,5,5,0
2286,0,5,5,0
2287,0,5,5,0
2288,1,4,4,1
2289,5,0,0,5
2290,5,0,0,5
2291,5,0,0,5
2292,5,0,0,5
2293,0,5,5,0
2294,0,5,5,0
2295,0,5,5,0
2296,0,5,5,0
2297,1,4,4,1
2298,5,0,0,5
2299,5,0,0,5
2300,5,0,0,5
2301,5,0,0,5
2302,0,5,5,0
2303,0,5,5,0
2304,0,5,5,0
2305,0,5,5,0
2306,1,4,4,1
2307,5,0,0,5
2308,5,0,0,5
2309,5,0,0,5
2310,5,0,0,5
2311,0,5,5,0
2312,0,5,5,0
2313,0,5,5,0
2314,0,5,5,0
2315,1,4,4,1
2316,5,0,0,5
2317,5,0,0,5
2318,5,0,0,5
2319,5,0,0,5
2320,0,5,5,0
2321,0,5,5,0
2322,0,5,5,0
2323,0,5,5,0
2324,1,4,4,1
2325,5,0,0,5
2326,5,0,0,5
2327,5,0,0,5
2328,5,0,0,5
2329,0,5,5,0
2330,0,5,5,0
2331,0,5,5,0
2332,0,5,5,0
2333,1,4,4,1
2334,5,0,0,5
2335,5,0,0,5
2336,5,0,0,5
2337,5,0,0,5
2338,0,5,5,0
2339,0,5,5,0
2340,0,5,5,0
2341,0,5,5,0
2342,1,4,4,1
2343,5,0,0,5
2344,5,0,0,5
2345,5,0,0,5
2346,5,0,0,5
2347,0,5,5,0
2348,0,5,5,0
2349,0,5,5,0
2350,0,5,5,0
2351,1,4,4,1
2352,5,0,0,5
2353,5,0,0,5
2354,5,0,0,5
2355,5,0,0,5
2356,0,5,5,0
2357,0,5,5,0
2358,0,5,5,0
2359,0,5,5,0
2360,1,4,4,1
2361,5,0,0,5
2362,5,0,0,5
2363,5,0,0,5
2364,5,0,0,5
2365,0,5,5,0
2366,0,5,5,0
2367,0,5,5,0
2368,0,5,5,0
2369,1,4,4,1
2370,5,0,0,5
2371,5,0,0,5
2372,5,0,0,5
2373,5,0,0,5
2374,0,5,5,0
2375,0,5,5,0
2376,0,5,5,0
2377,0,5,5,0
2378,1,4,4,1
2379,5,0,0,5
2380,5,0,0,5
2381,5,0,0,5
2382,5,0,0,5
2383,0,5,5,0
2384,0,5,5,0
2385,0,5,5,0
2386,0,5,5,0
2387,1,4,4,1
2388,5,0,0,5
2389,5,0,0,5
2390,5,0,0,5
2391,5,0,0,5
2392,0,5,5,0
2393,0,5,5,0
2394,0,5,5,0
2395,0,5,5,0
2396,1,4,4,1
2397,5,0,0,5
2398,5,0,0,5
2399,5,0,0,5
2400,5,0,0,5
2401,0,5,5,0
2402,0,5,5,0
2403,0,5,5,0
2404,0,5,5,0
2405,1,4,4,1
2406,5,0,0,5
2407,5,0,0,5
2408,5,0,0,5
2409,5,0,0,5
2410,0,5,5,0
2411,0,5,5,0
2412,0,5,5,0
2413,0,5,5,0
2414,1,4,4,1
2415,5,0,0,5
2416,5,0,0,5
2417,5,0,0,5
2418,5,0,0,5
2419,0,5,5,0
2420,0,5,5,0
2421,0,5,5,0
2422,0,5,5,0
2423,1,4,4,1
2424,5,0,0,5
2425,5,0,0,5
2426,5,0,0,5
2427,5,0,0,5
2428,0,5,5,0
2429,0,5,5,0
2430,0,5,5,0
2431,0,5,5,0
2432,1,4,4,1
2433,5,0,0,5
2434,5,0,0,5
2435,5,0,0,5
2436,5,0,0,5
2437,0,5,5,0
2438,0,5,5,0
2439,0,5,5,0
2440,0,5,5,0
2441,1,4,4,1
2442,5,0,0,5
2443,5,0,0,5
2444,5,0,0,5
2445,5,0,0,5
2446,0,5,5,0
2447,0,5,5,0
2448,0,5,5,0
2449,0,5,5,0
2450,1,4,5,0
2451,5,0,0,5
2452,5,0,0,5
2453,5,0,0,5
2454,5,0,0,5
2455,0,5,5,0
2456,0,5,5,0
2457,0,5,5,0
2458,0,5,5,0
2459,0,5,4,1
2460,5,0,0,5
2461,5,0,0,5
2462,5,0,0,5
2463,5,0,0,5
2464,0,5,5,0
2465,0,5,5,0
2466,0,5,5,0
2467,0,5,5,0
2468,1,4,5,0
2469,5,0,0,5
2470,5,0,0,5
2471,5,0,0,5
2472,5,0,0,5
2473,0,5,5,0
2474,0,5,5,0
2475,0,5,5,0
2476,0,5,5,0
2477,0,5,4,1
2478,5,0,0,5
2479,5,0,0,5
2480,5,0,0,5
2481,5,0,0,5
2482,0,5,5,0
2483,0,5,5,0
2484,0,5,5,0
2485,0,5,5,0
2486,1,4,5,0
2487,5,0,0,5
2488,5,0,0,5
2489,5,0,0,5
2490,5,0,0,5
2491,0,5,5,0
2492,0,5,5,0
2493,0,5,5,0
2494,0,5,5,0
2495,0,5,4,1
2496,5,0,0,5
2497,5,0,0,5
2498,5,0,0,5
2499,5,0,0,5
2500,0,5,5,0
2501,0,5,5,0
2502,0,5,5,0
2503,0,5,5,0
2504,1,4,5,0
2505,5,0,0,5
2506,5,0,0,5
2507,5,0,0,5
2508,5,0,0,5
2509,0,5,5,0
2510,0,5,5,0
2511,0,5,5,0
2512,0,5,5,0
2513,0,5,4,1
2514,5,0,0,5
2515,5,0,0,5
2516,5,0,0,5
2517,5,0,0,5
2518,0,5,5,0
2519,0,5,5,0
2520,0,5,5,0
2521,0,5,5,0
2522,1,4,5,0
2523,5,0,0,5
2524,5,0,0,5
2525,5,0,0,5
2526,5,0,0,5
2527,0,5,5,0
2528,0,5,5,0
2529,0,5,5,0
2530,0,5,5,0
2531,0,5,4,1
2532,5,0,0,5
2533,5,0,0,5
2534,5,0,0,5
2535,5,0,0,5
2536,0,5,5,0
2537,0,5,5,0
2538,0,5,5,0
2539,0,5,5,0
2540,1,4,5,0
2541,5,0,0,5
2542,5,0,0,5
2543,5,0,0,5
2544,5,0,0,5
2545,0,5,5,0
2546,0,5,5,0
2547,0,5,5,0
2548,0,5,5,0
2549,0,5,4,1
2550,5,0,0,5
2551,5,0,0,5
2552,5,0,0,5
2553,5,0,0,5
2554,0,5,5,0
2555,0,5,5,0
2556,0,5,5,0
2557,0,5,5,0
2558,1,4,5,0
2559,5,0,0,5
2560,5,0,0,5
2561,5,0,0,5
2562,5,0,0,5
2563,0,5,5,0
2564,0,5,5,0
2565,0,5,5,0
2566,0,5,5,0
2567,0,5,4,1
2568,5,0,0,5
2569,5,0,0,5
2570,5,0,0,5
2571,5,0,0,5
2572,0,5,5,0
2573,0,5,5,0
2574,0,5,5,0
2575,0,5,5,0
2576,1,4,5,0
2577,5,0,0,5
2578,5,0,0,5
2579,5,0,0,5
2580,5,0,0,5
2581,0,5,5,0
2582,0,5,5,0
2583,0,5,5,0
2584,0,5,5,0
2585,0,5,4,1
2586,5,0,0,5
2587,5,0,0,5
2588,5,0,0,5
2589,5,0,0,5
2590,0,5,5,0
2591,0,5,5,0
2592,0,5,5,0
2593,0,5,5,0
2594,1,4,5,0
2595,5,0,0,5
2596,5,0,0,5
2597,5,0,0,5
2598,5,0,0,5
2599,0,5,5,0
2600,0,5,5,0
2601,0,5,5,0
2602,0,5,5,0
2603,0,5,4,1
2604,5,0,0,5
2605,5,0,0,5
2606,5,0,0,5
2607,5,0,0,5
2608,0,5,5,0
2609,0,5,5,0
2610,0,5,5,0
2611,0,5,5,0
2612,1,4,5,0
2613,5,0,0,5
2614,5,0,0,5
2615,5,0,0,5
2616,5,0,0,5
2617,0,5,5,0
2618,0,5,5,0
2619,0,5,5,0
2620,0,5,5,0
2621,0,5,4,1
2622,5,0,0,5
